,GSM1437802,GSM1437804,GSM1437806,GSM1437808,GSM1437812,GSM1437814,GSM1437816,GSM1437818,GSM1437820,GSM1437822,GSM1437824,GSM1437826,GSM1437828,GSM1437830,GSM1437833,GSM1437835,GSM1437837,GSM1437839,GSM1437841,GSM1437843,GSM1437847,GSM1437849,GSM1437851,GSM1437853,GSM1437855,GSM1437859,GSM1437863,GSM1437865,GSM1437867,GSM1437869,GSM1437871,GSM1437873,GSM1437875,GSM1437877,GSM1437882,GSM1437884,GSM1437890,GSM1437892,GSM1437896,GSM1437900,GSM1437902,GSM1437904,GSM1437906,GSM1437912,GSM1437914,GSM1437916,GSM1437918,GSM1437920,GSM1437923,GSM1437925,GSM1437929,GSM1437931,GSM1437933,GSM1437939,GSM1437941,GSM1437948,GSM1437950,GSM1437954,GSM1437956,GSM1437958,GSM1437962,GSM1437964,GSM1437966,GSM1437970,GSM1437972,GSM1437974,GSM1437976,GSM1437982,GSM1437984,GSM1437988,GSM1437990,GSM1437994,GSM1437996,GSM1437998,GSM1438000,GSM1438002,GSM1438004,GSM1438006,GSM1438008,GSM1438010,GSM1438012,GSM1438016,GSM1438018,GSM1438020,GSM1438024,GSM1438030,GSM1438034,GSM1438036,GSM1438038,GSM1438040,GSM1438044,GSM1438064,GSM1438066,GSM1438068,GSM1438070,GSM1438076,GSM1438080,GSM1438084,GSM1438086,GSM1438088,GSM1438090,GSM1438092,GSM1438094,GSM1438098,GSM1438100,GSM1438102,GSM1438104,GSM1438106,GSM1438110,GSM1438112,GSM1438114,GSM1438116,GSM1438118,Sample_5,Sample_10,Sample_11,Sample_14,Sample_20,Sample_25,Sample_26,Sample_29,Tarca_834_P9B09,Tarca_827_P9C08,Tarca_849_P8A11,Tarca_145_P2A07,Tarca_153_P2A08,Tarca_672_P7H12,Tarca_648_P7H09_2,Tarca_617_P7A06,Tarca_622_P7F06,Tarca_618_P7B06,Tarca_667_P7C12,Tarca_334_P4F06,Tarca_381_P4E12,Tarca_754_P8B11,Tarca_745_P08A10,Tarca_612_P7D05,Tarca_584_P7H01_2,Tarca_640_P7H08,Tarca_820_P9D07,Tarca_782_P9F02,Tarca_752_P8H10,Tarca_241_P3A07,Tarca_236_P3D06,Tarca_233_P3A06,Tarca_588_P7D02,Tarca_611_P7C05,Tarca_591_P7G02,Tarca_258_P3B09,Tarca_255_P3G08,Tarca_252_P3D08,Tarca_542_P6F08,Tarca_566_P6F11,Tarca_557_P6E10
4129_at,3.088071259,4.424001137,3.11439362,3.346929353,4.138378176,3.86094961,3.442643487,3.210076528,2.514536757,3.683915421,3.220451706,3.069409326,3.223216084,2.955369759,3.055665603,2.756344608,2.895172111,4.300127432,2.936771688,3.451076445,3.261146576,3.380778564,3.110278779,3.979689157,3.247495281,4.271012416,3.372884957,2.859644834,3.638013613,3.40839013,3.596759935,3.022013042,3.150273217,3.452242881,2.970827545,4.329503756,4.085742793,2.81802037,3.664266715,2.850262347,3.344020589,3.608261979,3.215316842,3.000108564,3.197307019,3.064003171,3.209028145,3.136682482,3.107285956,4.224270481,3.274643331,3.324149711,4.237003336,3.954204839,3.330492272,3.124909433,3.055815544,3.623512057,3.49671462,3.807918512,3.319106348,3.001863878,4.272091316,3.228098003,2.998574196,2.750647221,3.554207638,3.915386817,2.852192019,3.185918556,3.097177062,3.455857502,3.671775258,2.658558078,3.632238526,3.199044086,3.719511832,3.75738395,3.284944586,3.428413637,2.539088703,3.207680382,3.992906047,3.609273573,3.201454744,3.170836712,3.131154707,3.116154752,3.143632969,3.823524178,3.15562692,3.476671169,3.640302128,2.880369137,3.141541572,3.199213839,3.473204293,4.40707889,2.990325728,4.533063136,4.216747748,3.142512521,3.083934571,3.12387052,3.094282499,3.553039645,3.113238672,3.248465761,2.563609951,2.804895983,3.211144438,3.124719996,3.271553151,3.319091808,3.473656818,3.45761696,3.539873601,3.366484164,3.46534998,3.396598797,3.430563171,3.405724927,3.345474017,3.332561504,3.45042322,3.427583107,3.448077947,3.430803132,3.369480141,3.452633394,3.40098805,3.395607484,3.286501086,3.401937117,3.322420312,3.444888888,3.333170406,3.353341329,3.425697972,3.406541261,3.316739526,3.393118496,3.425516156,3.353660699,3.348777115,3.330102985,3.359250748,3.369063825,3.392360069,3.403405649,3.421141466,3.629006094,3.396023457,3.398404595
100033426_at,8.992793903,8.844483012,8.112911743,8.239579156,8.253119137,8.2976787,8.134749245,9.113267491,8.956172501,8.273632988,8.815449165,9.118911159,9.051085626,8.476061618,8.723534932,8.189656331,8.919723571,8.245447315,8.840436954,7.765912919,8.637043139,8.040279141,8.502581588,7.961999721,8.786191325,9.024878788,8.326658132,8.89215235,9.219655502,8.339866074,8.41443554,8.152528402,8.361824921,8.504156322,7.859195961,8.013184203,8.484803123,8.875589221,8.431654742,9.128546959,8.280701957,8.872042414,8.572091298,7.52466691,8.549830258,8.485581248,8.766167095,8.330075016,8.790342014,8.700751449,8.091950807,7.966664368,8.163010096,7.977172077,8.596317168,7.858440514,8.995057216,8.815718,8.230818055,8.035367425,8.787460066,7.82601356,8.192771109,8.511234735,9.052554276,8.165635968,8.19663776,8.256719257,8.787460066,8.797847293,8.861492081,8.306210246,7.968753809,8.854148718,8.197704777,8.511855942,8.592459658,7.999513782,8.627344155,8.812969072,8.752202563,8.025870769,8.666648841,8.611066154,9.064924715,8.17039863,7.937438197,8.435030874,8.456699562,8.88899352,7.974405129,8.681419943,8.600614392,8.426608391,7.797676042,8.67375669,7.754869776,8.242327164,8.951795097,8.373495859,8.838105982,8.080586759,8.476588357,8.719451522,9.043430532,8.403635027,9.036841265,8.576298588,8.547596237,7.89620059,8.242590205,8.229329456,8.095211434,7.784849396,7.534468116,7.597011083,6.018390541,8.132808267,7.566342404,8.138494134,7.452812403,8.755311839,9.063982543,8.260419289,6.155513375,6.74897532,7.960969634,8.400319557,8.045960983,8.043541434,9.065135176,8.808938514,8.130764769,8.482665676,9.016416514,7.937490909,8.930490216,8.889584399,9.467749442,8.149555361,7.998834274,8.607290108,7.762751276,8.290178027,8.227499523,8.87096084,7.126343911,8.968733616,8.157829381,8.875068336,9.170741335,7.77417151,8.693197833,9.82964961
27197_at,3.937519866,4.092831596,3.403063014,3.422040322,3.031923854,3.451975537,3.547084545,3.688836099,2.825203286,2.832322296,2.988833529,3.443397475,3.546523777,4.388208592,3.730690268,3.369096834,3.58169999,3.606869473,4.331984724,3.436578049,3.293491439,3.689530733,3.819133514,3.616975627,3.468173268,2.720677877,3.005435887,3.502275052,4.108099297,3.488545938,2.874950209,3.114637629,4.418065255,3.495677696,3.244471604,3.645229829,3.153144521,3.822989347,2.909076029,3.256663233,3.651705224,3.665980684,3.532838001,3.37768354,3.786919413,3.466697026,3.856847621,3.326780117,3.583417746,4.096302277,3.382898056,3.684351409,3.44085488,3.280070738,3.782961497,3.530472906,2.988425673,3.767589131,3.617380469,4.088275288,3.230366629,3.49126342,2.888731493,3.83287555,3.506277833,2.949048184,3.328346277,3.293065806,4.208337505,3.460747609,3.195594946,3.595999761,3.41762055,3.473035076,3.469030565,3.311596505,3.098521822,3.908925844,3.864355915,3.843042367,3.559444926,3.450873012,3.558938228,3.124629552,3.479612291,4.37976088,2.888131118,2.800474853,3.505001875,2.908050717,3.232742794,2.886798569,3.619668951,3.606643848,4.146499758,3.13235745,3.36829307,3.170777566,3.113386487,3.887673504,3.866009738,3.342038432,2.797485286,3.424657388,3.534751535,3.424085442,3.013379961,3.380254796,3.955510455,3.135957787,4.331405815,2.688016017,3.455178769,3.305887909,3.56308195,3.584117532,3.395348865,3.378068957,3.333031254,3.453022364,3.584640799,3.384243123,3.514021377,3.243739886,3.107192581,3.29887402,3.336076582,3.349908819,3.313093664,3.438186642,3.234224432,3.725018406,3.741125833,3.449503425,3.565163488,3.284697866,3.454330013,3.499614251,3.335824666,3.316096528,3.324245851,3.274294241,3.204845227,3.152645981,3.328544892,3.386965266,3.375735699,3.329061202,3.352399738,3.543778303,3.712617861,3.387279013,3.371025062,3.571960653
442361_at,3.374500172,3.525795974,3.985190167,3.100620718,4.426868182,4.914719949,4.518171527,4.350808401,3.724092364,3.959063958,4.863211896,3.457536153,3.258539149,3.792968979,3.599490191,3.945275829,3.822376512,3.092621493,4.019822575,3.439899443,3.781747773,3.535761116,4.544145187,3.46464729,2.842133551,3.36142618,3.966421281,4.400589556,3.275256539,3.803562189,2.881232664,3.58071344,3.616495263,3.837122443,4.485253461,3.786747215,3.471851066,3.838555662,3.837457352,2.982436482,4.260682594,3.735367061,4.279781155,3.246393426,4.383721595,3.939571004,4.066470892,4.143168295,3.714037926,3.968144481,2.801313901,4.303241694,2.968252201,4.235307469,4.647437557,3.984762949,3.9054382,3.07327531,3.935436438,4.065807998,3.468090804,2.808920628,2.790923142,3.605439033,3.710096664,3.103379409,3.917066416,4.975070135,4.28012918,4.549209136,4.141662425,4.389145183,3.564747578,4.867674886,3.633339697,3.822585149,4.559045847,4.49277983,3.853260467,3.765170439,3.684783977,3.36011175,4.054597981,3.806554287,5.06362089,3.73057907,5.155982564,3.721950152,4.703807988,3.428477087,4.160119041,5.213092372,3.666295201,4.131423928,4.388362177,5.22991113,3.152239374,3.567987403,3.407127135,3.596844998,3.811937862,3.748944483,3.421308987,3.955308579,3.823880666,4.177214276,4.135604219,3.078523905,3.64170495,3.439487132,4.215051839,5.209834142,3.400625234,4.107450816,3.93819693,4.03667907,4.149417712,3.955102285,4.195014344,3.841401393,4.416149256,3.895659172,4.032443347,3.945903719,4.228948692,3.943140226,4.213098486,3.903460525,4.167030251,4.045100779,3.782229884,3.733981967,3.889811068,4.087011285,3.574959772,4.141832514,3.949747454,3.999785622,3.907762478,3.916678664,4.154572992,4.043536452,3.899665086,3.933644207,4.169203564,3.895386148,4.0116239,4.08466467,4.091012982,3.987771272,4.216784683,3.706934038,4.201937837,4.067268355
58160_at,8.093256143,7.348359313,7.821338817,7.236426681,7.965775847,7.198772155,7.904862408,7.730992164,7.655459393,7.986314897,8.006418492,8.303478147,7.241336271,7.361855579,7.82648031,7.345721148,6.96498796,7.956904599,7.609959394,7.387793726,8.044751982,7.132031892,7.526947038,8.094668834,7.985780091,7.948896252,7.708623372,7.520248181,7.852877821,7.443635738,7.737245033,8.075666568,7.903378924,8.191988407,7.053712159,7.217345645,7.683978049,7.394630546,7.357312322,7.439229701,7.759366684,6.934024765,7.095975952,8.006457006,7.499068548,7.125708103,7.165742053,7.944343293,7.533345383,8.194898237,7.589089141,7.728916086,7.818989776,7.499656122,7.341674593,8.216592372,7.741675553,7.451430334,7.507834293,7.429240249,7.21157465,7.320752816,7.734468338,7.559859484,7.555352286,8.270980306,7.617311605,8.239327787,7.616879455,8.271344121,7.571530388,7.529674857,7.585557653,7.474963584,7.792600898,8.086786709,7.447118346,7.697506589,6.951788037,6.869519457,7.842962263,7.895404032,7.402360663,7.85910676,7.955001575,7.630859755,6.72802248,7.785300816,7.591773192,7.668563699,7.712879356,7.682988116,7.837609445,8.014259108,7.390723831,7.631692424,7.6391491,7.766549293,7.686240632,7.276832293,7.040179603,7.55754046,7.86870335,7.354185766,7.014017777,7.313306953,8.002531297,7.465266969,7.330668115,7.897850286,7.747392012,7.62329716,7.087656175,7.002211862,7.723908893,7.515123728,5.811047426,7.178723111,7.437660168,7.703562901,7.76296844,7.839947019,7.821744784,7.195679604,7.574401022,7.943276645,7.57614102,7.654425521,7.471849238,7.485154213,6.984720198,7.704047112,8.683528396,8.098713108,7.195361596,7.205486939,7.392287385,7.578322596,7.367655957,7.035765507,6.174826508,7.343619125,7.137000795,7.298675636,7.317546328,7.984248175,7.909009755,7.881179427,6.730617169,7.427244787,7.543577502,7.303669979,6.948767066,7.61120534
28616_at,6.972805528,8.403847273,7.571071992,8.147593684,7.363051123,6.756331613,7.96770675,7.241030126,7.226553548,7.549733744,7.764154618,7.389777245,7.49494336,7.618725971,7.554337135,8.3955526,8.263960606,7.857534308,7.479320597,7.604681793,7.409620573,8.010901765,7.510423412,7.250156321,8.154455293,6.989902647,8.126991542,7.430136549,7.265934382,7.599647504,7.639606172,7.827206492,7.107578636,7.489532435,7.245963068,8.008401081,7.741757914,7.141187131,7.024698381,7.873120657,7.845114305,7.156760966,9.205007686,7.888716284,7.005485703,7.449480022,7.432825205,7.881099704,7.526627465,7.77210017,8.1318267,7.891953796,8.004858316,7.823966449,7.912922316,6.936044466,7.770387371,7.833984125,7.728610401,8.313836505,7.912265428,7.176266317,7.60990461,7.737990416,8.045794247,7.295025261,8.374558766,7.374691147,7.715765411,6.868585356,6.982627052,6.935216081,7.627092672,7.655435813,7.335373384,7.55162906,7.173982711,7.039902297,6.89556484,6.924269745,7.601942369,7.189694788,7.328827909,7.346683159,8.242099992,7.902716082,6.959550015,6.674634756,7.778388987,6.992699649,7.006346122,6.343702169,7.04058808,7.52532317,6.980837231,6.947763372,6.938806674,7.680713556,7.000120526,7.080018568,7.378829881,7.778348024,7.808498148,7.145069433,7.817275911,7.617825519,7.15286023,8.674162223,8.135126825,7.282404601,7.36072427,8.016761027,7.257203596,7.220083737,7.24866907,8.08124156,7.678216711,7.957867563,6.642093808,7.172133702,7.086329196,7.738144822,7.594625714,7.499281507,7.76284927,7.920586617,7.468344257,7.89742133,7.659019327,7.012893723,7.505572225,7.395960935,7.667709972,7.757298027,6.845779959,7.027816679,8.316114073,8.278984982,8.125993271,7.791521203,7.284079456,8.120832821,7.882926348,8.208173169,8.456406023,7.092605118,7.007168655,7.073439998,7.401349191,7.197256108,7.294897723,7.425002968,7.296029302,7.902020664
119180_at,3.281714771,2.50841442,4.058232697,3.933117219,2.869215449,4.10725812,3.582787502,2.407347483,3.130175194,2.919153494,3.383809508,2.378076569,3.497819716,3.646908315,3.418011399,3.547223115,2.336509897,3.363833924,2.88130181,3.083153647,3.286697307,3.939044671,3.11534859,2.905879236,3.493632926,3.692156706,4.025571425,2.334853557,2.520636546,3.586831444,3.05376276,2.944355694,3.766086049,3.077639669,3.37202193,3.488073263,3.708003415,3.844344431,3.004826208,3.27146861,4.243073878,2.866144877,3.340161378,3.873436166,3.490892215,3.821786408,3.770992866,3.595997425,3.858367126,3.421046444,3.305861822,3.386663349,2.788266792,3.733978416,3.124737435,3.327688007,3.199640749,2.692007304,3.382526167,3.167369555,3.356232946,2.499352462,3.552175402,2.821616285,3.457076826,2.969339546,3.680019607,2.695291038,3.483504453,4.481426511,3.863384854,3.302982915,3.777173637,4.262806565,3.641248256,2.715099537,3.894159515,3.931665319,3.409676565,3.282585852,2.934664846,3.882016983,3.863488671,2.730105857,4.366440522,3.581506406,3.879837282,3.553499597,2.903878581,4.354747526,3.803380921,2.868343076,2.812580567,3.390776253,3.358685405,3.788053421,3.081423698,3.082171156,3.030303387,3.365546233,2.796471043,2.678322075,3.215780859,3.884440518,3.583138577,3.717328419,3.772429159,3.67196348,3.224725225,2.817302062,3.916241855,4.274487237,3.70008822,3.590512558,3.501081119,3.541236904,3.544463875,3.442991997,3.586204053,3.474059276,3.460390777,3.42347476,3.345775694,3.354385867,3.431283055,3.550179748,3.478628616,3.430543338,3.444774683,3.500123005,3.548754595,3.665193331,3.22439946,3.327558186,3.278615215,3.568167805,3.473215811,3.399480026,3.466084921,3.481322331,3.392591339,3.497400301,3.489360036,3.605866678,3.428754773,3.43536521,3.398864263,3.481835959,3.509355422,3.61266458,3.53189282,3.662530481,3.367503229,3.508845413
4048_at,9.222371701,8.693526013,8.935722074,9.165749712,9.360875106,8.928846085,9.383091362,9.335215128,8.864539091,8.704571682,9.158785479,9.402131677,9.374389887,8.823307275,9.179039326,8.869685268,8.864037847,9.287931741,9.339031828,9.22399102,9.321133034,8.918152978,8.828134773,9.153064194,9.195459787,9.313464483,8.973495774,8.741769188,9.00272922,9.170834478,9.091536988,9.056869702,9.389082453,9.108524813,9.498001196,8.987680992,9.197383434,8.899553208,8.973966253,8.896176525,8.982952678,9.374389887,9.134253787,8.768359083,9.559243981,8.388787662,9.415988701,9.410249528,9.194661629,9.454704479,8.960690469,9.001783691,9.39288557,8.99653493,9.086978974,9.035019156,8.937090131,8.659564195,9.03984813,9.03984813,9.325994418,8.784262355,9.306115438,9.302625589,9.143390641,9.264190411,9.119623251,9.120252616,9.174179925,9.140174996,8.762085134,9.525894478,8.90001526,9.214280182,8.851684335,9.468025101,9.059754639,9.379111428,8.943084106,9.437564774,9.340792128,8.569096008,9.359994038,8.989084143,9.25489134,9.348596044,9.684751709,8.762157094,9.162352264,8.930261305,9.323146543,9.342709107,9.071472796,8.956862585,9.339735911,9.342709107,8.438188827,8.96376773,9.463250771,8.742262003,8.905796285,8.943084106,8.516709577,9.838979976,9.493304939,9.568306591,9.275203878,8.55522432,9.120252616,8.896906152,9.146891512,9.512883743,8.692450717,9.101653364,8.638167623,8.520248643,9.17081305,8.596709707,9.14400398,9.00927349,9.257203518,9.037706779,9.121311549,9.268741023,9.074870202,9.330478697,9.219951693,9.119895458,9.223163457,9.2353775,8.853380678,8.938933477,9.626841748,9.310719951,9.423825799,9.648565534,9.303943638,9.246305653,9.394381556,8.938660599,8.941862108,9.170590276,8.023671797,8.03602882,7.80152074,9.226145923,9.373513351,9.199393187,9.542934682,9.329382,9.793631453,9.688282452,9.871830151,9.987716166
23705_at,3.726127379,4.647782211,4.083297488,3.359410848,3.845778408,3.950814277,3.870371035,4.893844084,3.798858841,3.996115654,3.389063147,3.926867285,4.577827324,3.673238761,4.010125208,3.878399511,4.343559973,4.031342376,3.496095692,3.175469003,4.566130869,3.512868057,4.241322071,4.130285258,4.644507011,3.917056898,4.194266129,3.78176716,4.693948252,5.022416669,4.12684755,4.30569027,4.48437459,4.61741463,4.051233928,3.524298647,4.014052024,4.038818051,5.06004436,4.761891593,5.29608413,4.237335738,4.491943311,3.82759562,4.403712139,4.344008439,3.898631502,4.128986634,4.724423796,3.852358586,4.268090018,3.814771112,4.999868884,3.686183784,4.443326449,3.625136793,4.323282219,4.300207746,4.068080896,4.271183174,4.182476258,4.400759369,4.795359882,4.612560031,4.241322071,4.622074095,3.84426455,4.307752551,4.080230899,4.198917101,4.61276325,3.611774207,3.657225395,3.761486548,4.281698539,4.557330091,4.160861963,3.203857407,4.514844989,5.132599815,5.074882141,5.023112589,4.182882184,3.718006461,5.409982976,3.906980407,3.550473934,3.637496736,3.897843882,4.621728731,3.892867443,4.194081851,4.177230587,3.496953463,5.436810929,3.315971091,5.023652486,4.619742352,4.389303141,4.327661681,3.992530072,3.530957654,4.959227587,4.007032815,4.578101218,3.912127023,4.840331606,3.849148285,3.710087316,4.07715723,5.119851252,4.855336236,4.088632023,4.153472188,4.095868097,4.181329462,4.294613195,4.109376462,4.224123518,4.127293561,4.025380238,4.159107791,4.088296407,4.092421949,4.192277805,4.110023281,4.174131611,4.292979373,4.114066962,4.179470238,4.206329621,4.022951291,4.13637254,4.18182258,4.046380121,4.215353141,4.083422606,4.214158847,4.140373763,4.109216838,4.254317178,4.275934766,4.27638075,4.107413939,4.089438854,4.155681826,4.222862525,4.008104795,4.438739806,4.507840948,4.352853427,4.193263158,4.080763597,4.063155992
84771_at,5.076166367,5.267614597,5.799823407,5.30549027,5.791669162,4.932532046,5.569863812,5.227191282,5.352359866,5.221703084,5.164801475,5.774833864,5.427919974,4.527576054,5.174806597,5.624696163,4.441592568,5.922534136,5.583380214,5.990381135,4.970511864,4.507938986,5.753029651,5.161525057,5.646676463,4.912393552,4.863169351,5.515875122,5.726995478,5.792679898,5.932046966,5.60447472,5.153903961,5.325780272,5.235487714,5.963033062,6.074387982,5.080541148,5.399408578,5.484428691,5.874282968,4.914719015,5.502470839,6.017527437,4.893856867,5.890829283,5.408386556,5.942419367,6.18468705,5.191920915,5.942620507,4.992052712,5.984570134,5.235487714,5.261005683,6.006993114,5.806153328,5.322173057,4.583833446,5.62902043,5.319854355,5.330028085,4.977697586,5.401328646,4.867361513,5.949347839,4.633383273,5.117312939,6.030134236,4.941474574,5.736931667,5.179334672,5.245260208,5.775570633,4.963287173,5.094248434,5.985604501,5.33607729,5.526623765,5.87551405,5.849777868,5.257064174,5.622693904,4.553074384,5.118718539,5.936268775,5.914306378,5.026030459,5.790663424,4.114124762,5.076017579,5.553603088,5.813847705,5.720448379,5.272288906,5.436924327,5.029172717,5.494720522,5.328563566,5.321540213,4.761037196,5.519882931,4.427198042,5.415950629,5.914802772,5.186682899,5.23900253,4.840019839,5.623559475,5.191683361,5.457823838,5.857840559,5.454517906,5.460146983,5.480132303,5.050251239,6.489913442,6.049867761,4.720576116,5.939156179,4.739165445,6.17778305,5.733133624,5.898050321,5.458752198,5.453217954,4.881878901,4.94807944,4.657147564,4.797367565,5.271298947,4.821353523,6.17081828,5.446875059,4.763620787,4.486336213,6.554744926,7.601775496,7.478598608,4.555457449,4.491543908,5.568070382,5.402033481,4.381889198,5.168307543,4.901071044,5.794616558,5.382546434,5.022226326,4.755754379,4.755605492,6.400265567,5.978042422,5.87708817
26829_at,7.145171147,7.546438753,7.468041563,7.804140442,7.166117411,7.961820334,7.213990168,7.702343933,7.746698696,7.089521819,7.537245017,7.258765386,6.654224193,7.363796061,6.929054427,7.113445177,6.950788328,6.8113437,6.855412278,7.177211263,7.347290436,6.811870061,7.930940601,6.694512268,7.271860717,7.018523663,6.894883399,6.825461371,7.100499321,7.244503824,8.649720744,6.784381136,7.402540289,7.363368391,6.78482592,6.586697353,6.844896901,7.599823341,7.079803818,7.368742556,6.875135894,7.710837451,7.456936572,6.819393894,7.584761533,7.723765146,7.568594309,7.375170928,7.528860946,7.040506354,7.021947523,6.723435336,6.648016141,7.236888646,7.279696811,6.986104496,7.640020567,7.077213371,7.279308501,7.223659949,7.189470243,6.943352815,6.641659504,7.277306759,7.06199298,6.971775262,7.602581092,8.012263592,7.286941744,7.647452382,7.587166315,6.908723933,7.079157236,7.390711948,6.801052899,7.446041795,7.223000991,7.360246871,7.595580004,7.545973211,7.225389366,6.401557129,8.104335006,7.201471232,7.018810005,6.994392911,7.45787574,8.211738948,6.731558912,7.458536426,6.966947173,7.035586592,7.912717906,6.764591303,6.99415066,7.647224205,7.146485867,7.288213437,6.945529021,7.637567727,7.364092198,7.944722581,7.081356233,7.962177716,7.094969998,7.562854627,7.216598453,7.416784065,7.107024637,7.188316005,7.463636106,7.230718489,7.936448229,6.422068748,6.270152184,6.162658817,6.761419829,7.647334484,7.977039938,7.6467044,7.406832196,7.752001757,8.1897137,7.79083725,6.148771462,5.585249279,6.455967843,4.986309474,6.166612624,6.970185789,7.614464371,7.206311647,6.816692955,8.036192612,6.489201257,7.220541095,6.805269155,7.05125221,6.982458924,7.830656845,7.477410013,6.967867411,8.140991346,8.526860706,8.725418235,7.0004041,6.675252915,7.349801233,7.072043684,7.320956639,7.831872129,7.060946165,7.6320354,7.748794297
6285_at,4.853899558,6.238156263,5.566871816,6.541454557,5.978729812,5.712313964,5.564119569,5.988118386,6.285881567,5.939538942,6.114754384,4.147572469,6.744657258,6.67176278,5.061950639,6.395425258,5.655060265,4.840231101,6.569206807,5.327829922,6.277317018,5.931285518,5.616397772,5.862754118,5.89838047,5.87902877,5.602092902,6.569861853,5.876497447,5.432921793,5.870528494,5.400491495,6.009998616,6.022624863,5.874120159,6.058316183,5.833310972,6.055486525,5.731702968,5.923745272,6.529723367,6.45129919,4.68887157,5.92997419,4.574947846,6.478838766,5.614344981,7.006344865,7.742443349,6.399306731,5.367046458,5.41461826,5.787817413,5.955238809,5.570222634,4.742072617,5.748337817,7.154868627,6.258637315,6.051821557,6.041423874,5.831625435,6.245482024,6.604093634,5.975529785,5.193189597,5.907944275,4.971830663,6.481914303,5.796005404,5.320637899,5.517727333,5.686420035,6.06047234,5.355660613,5.937494293,6.399286772,5.873733644,4.752367227,5.439007369,6.158060196,5.375058481,6.505363139,5.285916577,5.66059955,6.084079409,4.581253366,5.203794143,6.329070668,4.261644994,5.81660805,5.65168779,6.259733383,6.378918807,5.383568299,4.928864542,5.496584517,5.390470852,6.194409717,5.945904173,5.513541186,5.788653706,6.067054187,6.023064337,5.481648497,5.329514683,5.572217091,5.965477517,5.374609051,4.561305652,6.337151377,4.938250694,5.364676619,6.0945512,5.595055612,5.451580021,5.774713144,5.830906904,5.567935552,5.431545255,5.966236254,5.347805191,5.424189089,5.647688084,6.016775151,5.987598005,5.36918273,5.674857739,5.815784431,5.888907616,6.034296278,5.795983213,5.225177392,5.587761222,5.434980456,5.760373311,5.663983753,5.362449349,5.536777939,5.501210639,5.593248108,6.110945228,6.009323983,5.954155032,5.913071583,5.420534482,5.62048027,5.530794303,5.997426462,6.055545219,5.896879029,5.548939904,5.633987391,5.682199251
